ConditionCode,Condition,Address,StoreName,Classify,Lat,Long
1,영업/정상,서울특별시 마포구  신촌로  94 (노고산동),정도진흥기업(주),그 밖의 대규모점포,194273.598098938,450318.724130121
1,영업/정상,,성산시장,시장,,
1,영업/정상,서울특별시 마포구 동교로12길 21 (서교동),영진시장,시장,192214.380853693,450136.910982644
1,영업/정상,서울특별시 마포구 토정로17길 17 (신수동),신수시장,시장,194236.734674521,449243.162717684
1,영업/정상,서울특별시 마포구 월드컵로25길 26 (망원동),성산프라자(마포영화블렌하임),그 밖의 대규모점포,191651.529315787,450694.803472189
1,영업/정상,서울특별시 마포구 양화로 176 (동교동),YZ Park 홍대점,전문점,193296.791432042,450562.931242819
1,영업/정상,서울특별시 마포구 도화4길 73 (도화동 현대홈타운),홈플러스익스프레스 도화점,그 밖의 대규모점포,195669.217619713,448393.658663222
1,영업/정상,서울특별시 마포구 홍익로3길 20 (서교동),서교시장,시장,193009.20810189,450142.186927747
1,영업/정상,서울특별시 마포구 월드컵로 235 (성산동),마포농수산물시장,시장,190931.000875925,451427.722144609
1,영업/정상,서울특별시 마포구 창전로 45 (창전동),마포종합시장(서강한화오벨리스크),그 밖의 대규모점포,193905.437192262,449372.496499689
2,휴업,서울특별시 마포구 월드컵로 235 (성산동),마포농수산물시장,그 밖의 대규모점포,190931.000875925,451427.722144609
3,폐업,서울특별시 마포구 마포대로 53 (도화동),마포트라팰리스 아케이드,그 밖의 대규모점포,195266.07314617,448799.641804029
3,폐업,서울특별시 마포구 숭문길 96 (염리동),염리시장,시장,195236.100682981,449819.816379696
3,폐업,서울특별시 마포구 신촌로 86 (노고산동),신촌상가,시장,194158.369649874,450273.194140715
3,폐업,서울특별시 마포구 신촌로 88 (노고산동),롯데슈퍼 신촌점,구분없음,194219.19139038,450346.609802096
3,폐업,서울특별시 마포구 월드컵로 80 (서교동),홈플러스익스프레스 망원점,구분없음,192018.039124439,450449.030804033
3,폐업,서울특별시 마포구 월드컵북로5나길 18 (서교동),신교시장,그 밖의 대규모점포,192577.990805265,450569.670545853
1,영업/정상,서울특별시 마포구 와우산로35길 50-4 (동교동),홍대복합역사 상업시설,쇼핑센터,193565.900355472,450545.668460987
1,영업/정상,서울특별시 양천구 신정로13길 3 대우미래사랑5차아파트 103~105호 (신정동),롯데프레시 신정점,그 밖의 대규모점포,186071.979697827,445297.986765501
1,영업/정상,서울특별시 양천구 화곡로 59 (신월동),(주)이마트 신월점,구분없음,184796.999053109,448625.389554748
1,영업/정상,서울특별시 양천구 중앙로 255-1 (신정동),홈플러스(주)익스프레스 신정점,구분없음,186934.14769332,446336.680481997
1,영업/정상,서울특별시 양천구 목동서로 130 관리동 105호 (목동목동4단지아파트),(주)이마트에브리데이 목동점,구분없음,188580.483661607,447750.845210817
1,영업/정상,서울특별시 양천구 목동중앙본로7길 45 (목동),목동시장아울렛,그 밖의 대규모점포,188117.351835882,448552.989897945
1,영업/정상,서울특별시 양천구 지양로 78 (신월동),우성상가시장,시장,185221.95790954,446727.354964214
1,영업/정상,서울특별시 양천구 목동동로 257 (목동),현대백화점목동점,백화점,188884.075622342,447186.888604306
1,영업/정상,서울특별시 양천구 목동동로 309 (목동),행복한백화점,백화점,188977.171050288,447466.355031447
1,영업/정상,서울특별시 양천구 목동남로4길 2 (신정동),신정동세양청마루2차상가,그 밖의 대규모점포,187954.189632117,445124.131588947
1,영업/정상,서울특별시 양천구 목동서로 170 (목동),홈플러스(주)목동점,쇼핑센터,188729.190478822,447572.610039376
1,영업/정상,서울특별시 양천구 목동남로4길 2 (신정동 세양청마루2차주상복합),(주)지에스리테일 신정2점,구분없음,187954.189632117,445124.131588947
1,영업/정상,서울특별시 양천구 등촌로 172 (목동),홈플러스(주)익스프레스 목동2점,구분없음,187788.82257199,449204.635182585
1,영업/정상,서울특별시 양천구 목동서로 100 105호 (목동목동3단지아파트 관리동상가),롯데슈퍼 목동2점,구분없음,188700.851169641,448020.090999138
1,영업/정상,서울특별시 양천구 목동동로 53 103~108호 (신정동굿모닝탑),홈플러스(주)익스프레스 신정3점,구분없음,187619.993071747,445879.054862903
1,영업/정상,서울특별시 양천구 목동중앙북로 7 (목동),신한이모르젠상가,그 밖의 대규모점포,187955.121454906,449649.016215774
1,영업/정상,서울특별시 양천구 공항대로 610 (목동514514526527528530번지일대),목2동시장상인회,시장,188635.230900983,449396.806374349
1,영업/정상,,목4동시장상인회,시장,,
1,영업/정상,,경창시장상인회,시장,,
﻿1,영업/정상,,목3동시장상인회,시장,,
1,영업/정상,,신영시장상인회,시장,,
1,영업/정상,서울특별시 양천구 오목로 299 (목동),(주)이마트 목동점,대형마트,188551.299139509,447076.288051741
2,휴업,,신세계이마트(공항점),대형마트,,
1,영업/정상,서울특별시 양천구 목동중앙북로 68 (목동 목동에버하임),목동에버하임,그 밖의 대규모점포,,
1,영업/정상,서울특별시 양천구 목동로 183(신정동),(주)이마트에브리데이 목동역점,구분없음,187929.395106977,446964.609090888
2,휴업,서울특별시 양천구 목동중앙북로 7 (목동),신한이모르젠상가,그 밖의 대규모점포,187955.121454906,449649.016215774
3,폐업,서울특별시 양천구 오목로 354 지하1층 (목동 목동센트럴푸르지오),(주)이마트SSG목동점,그 밖의 대규모점포,189062,446850
3,폐업,서울특별시 양천구 중앙로32길 55 (신정동),롯데쇼핑(주)롯데슈퍼 신목동점,,187523.574256064,446408.633352149
3,폐업,서울특별시 양천구 목동로 223 (신정동),롯데쇼핑(주)롯데슈퍼목동점,구분없음,187889.318611598,447351.606624409
3,폐업,서울특별시 양천구 오목로 224 (신정동),롯데쇼핑(주)롯데슈퍼신정점,구분없음,187769.95711697,447053.907321165
3,폐업,서울특별시 양천구 목동서로 170 (목동),(주)이랜드리테일,쇼핑센터,188729.190478822,447572.610039376
3,폐업,,신세계 이마트 목동점,대형마트,,
3,폐업,서울특별시 양천구 오목로 299 (목동목동트라팰리스 내),(주)신세계이마트 목동점,대형마트,188551.299139509,447076.288051741
1,영업/정상,서울특별시 양천구 목동중앙북로 68 (목동 목동에버하임),목동에버하임,그 밖의 대규모점포,,
1,영업/정상,서울특별시 강서구 양천로 410 (가양동),노브랜드 강서가양점,구분없음,186374.463682775,451431.251130887
1,영업/정상,서울특별시 강서구 마곡서로 158 마곡센트럴타워Ⅱ 103~110 118 119호 (마곡동),이마트에브리데이 마곡점,구분없음,184498,451786
1,영업/정상,서울특별시 강서구 양천로 344 마곡센트럴대방디엠시티오피스텔 121-12호 (마곡동),롯데쇼핑㈜ 마켓999 양천향교역가맹점,구분없음,185798,451778
1,영업/정상,서울특별시 강서구 허준로 16-12 동남빌딩 (가양동),㈜이마트에브리데이 양천향교역점,구분없음,186080.902016621,451971.178722228
1,영업/정상,서울특별시 강서구 마곡서로 101 동익드미라벨복합빌딩 (마곡동),노브랜드 강서마곡점,구분없음,184386,451226
1,영업/정상,서울특별시 강서구 화곡로 274 (화곡동 외4필지 크라운뷰 1층 104~109),(주)이마트에브리데이 화곡동점,그 밖의 대규모점포,186456.187657133,449645.45192818
1,영업/정상,서울특별시 강서구 강서로 179 (화곡동),롯데쇼핑(주)롯데슈퍼화곡3동점,그 밖의 대규모점포,185731.051239902,448913.76093431
2,휴업,,(주)공항시장,그 밖의 대규모점포,,
1,영업/정상,서울특별시 강서구 화곡로 153 (화곡동),홈플러스(주) 익스프레스 화곡점,그 밖의 대규모점포,185681.122656637,448813.441620263
1,영업/정상,,(주)공항시장,시장,,
1,영업/정상,서울특별시 강서구  화곡로  398 (등촌동),홈플러스(주) 강서점,대형마트,187119.948165892,450691.593173724
3,폐업,서울특별시 양천로 559 (가양이마트(E-MART)),(주)이마트 가양점,대형마트,187761.194273879,450640.214509068
1,영업/정상,서울특별시 강서구 등촌로5길 80 (화곡동),씨에스유통 (롯데슈퍼화곡2점),그 밖의 대규모점포,187464.403178638,447877.710664426
1,영업/정상,서울특별시 강서구 방화동로 126 (방화동),삼정프라자,그 밖의 대규모점포,183315.556652953,452204.165533971
1,영업/정상,서울특별시 강서구 화곡로18길 24 (화곡동 강서 뉴타워),강서 뉴타워,그 밖의 대규모점포,185384.322720871,448552.124723353
1,영업/정상,서울특별시 강서구 양천로 687 1층 (염창동),(주)지에스리테일 염창점,그 밖의 대규모점포,188680.48304204,449829.694259357
4,취소/말소/만료/정지/중지,,에쉐르아이시네마쇼핑몰,쇼핑센터,,
1,영업/정상,서울특별시 강서구 양천로 431 (가양동 홈플러스),홈플러스(주) 가양점,대형마트,186687.131804431,451342.773451086
1,영업/정상,서울특별시 강서구 강서로 267 (내발산동),송화시장,그 밖의 대규모점포,185431.066605778,449714.813765198
1,영업/정상,서울특별시 강서구 공항대로71길 49 (염창동),스페이스프라자,그 밖의 대규모점포,188692.033242329,449699.83258499
1,영업/정상,서울특별시 강서구 까치산로 106 (화곡동),홈플러스익스프레스 화곡2점,그 밖의 대규모점포,186614.431263557,449481.253638067
3,폐업,서울특별시 강서구 월정로30길 69 (화곡동),화곡중앙시장,시장,185745.73257287,448140.292711073
2,휴업,,방신종합시장 재건축조합,그 밖의 대규모점포,183315.556652953,452204.165533971
2,휴업,,(주)이랜드리테일홈에버가양점,쇼핑센터,186687.131804431,451342.773451086
